movie_id,company_id,company_name
11516,254,Pandora Filmproduktion
11516,311,Procirep
11516,793,Galatée Films
11516,850,Eurimages
11516,5358,Canal+
11516,7025,Westdeutscher Rundfunk (WDR)
11516,8453,Télévision Suisse-Romande (TSR)
11516,10046,Wanda Visión S.A.
11516,11402,Conseil Régional de Franche-Comté
11516,12012,Eyescreen S.r.l.
11516,15671,France 2 Cinéma
11516,17873,Les Productions de la Guéville
11516,18367,Centre National de la Cinématographie (CNC)
10025,508,Regency Enterprises
10025,890,Cheyenne Enterprises
10025,10104,New Regency Pictures
15198,915,Hollywood Pictures
23172,3929,Robert Simonds Productions
23172,7295,Relativity Media
23172,46062,Spy Next Door
17834,33,Universal Pictures
17834,27128,The Bubble Factory
10016,3287,Screen Gems
10016,23895,Storm King Productions
10016,51312,Animationwerks
10317,6735,Participant Media
10317,22695,Smokehouse Pictures
58431,1632,Lionsgate
58431,8873,Handsomecharlie Films
58431,10246,Cross Creek Pictures
58431,12622,Darko Entertainment
58431,13395,Panorama Media
58431,72725,QC Entertainment
9746,9195,Touchstone Pictures
13092,2452,UK Film Council
13092,2731,Intandem Films
13092,3272,Aramid Entertainment Fund
13092,9349,Film4
13092,9987,Lipsync Productions
13092,11752,Number 9 Films
59859,33,Universal Pictures
59859,5374,Marv Films
13495,306,Twentieth Century Fox Film Corporation
13495,2029,Estudios Picasso
13495,2975,NBC Universal Global Networks
13495,3315,Origen Producciones Cinematograficas S.A.
254473,5358,Canal+
254473,6896,EuropaCorp
254473,23616,Ciné+
254473,32999,D8
700,7576,Eon Productions
4964,33,Universal Pictures
4964,10105,Apatow Productions
10024,2604,Mark Johnson Productions
10024,2605,Gran Via Productions
10024,12029,Curmudgeon Films
13490,33,Universal Pictures
13490,158,Spyglass Entertainment
15927,5,Columbia Pictures
15927,538,EMI Films Ltd.
15927,6179,Thorn EMI Screen Entertainment
15927,6752,Home Box Office
1259,43,Fox Searchlight Pictures
1259,258,Scott Rudin Productions
1259,284,DNA Films
1259,288,BBC Films
1259,289,Ingenious Film Partners
1259,2452,UK Film Council
5125,10039,Anonymous Content
5125,10040,Level 1 Entertainment
5125,20666,MID Foundation
174,4,Paramount Pictures
9437,4,Paramount Pictures
9437,11661,Rysher Entertainment
525,33,Universal Pictures
245,33,Universal Pictures
9825,711,Fox 2000 Pictures
9825,11317,Phoenix Pictures
9825,67109,Rocking Chair Productions
186,308,The Weinstein Company
186,816,FilmEngine
186,826,Capitol Films
186,1204,Ascendant Pictures
186,2116,VIP Medienfonds 4
186,21962,The Complex Studio
9549,6194,Warner Bros.
9549,7965,The Ladd Company
61891,5,Columbia Pictures
61891,347,Centropolis Entertainment
34584,1256,Producers Sales Organization
34584,1704,Bavaria Film
34584,1766,Dieter Geissler Filmproduktion
34584,6194,Warner Bros.
34584,7025,Westdeutscher Rundfunk (WDR)
34584,33772,Bavaria Studios
2666,12,New Line Cinema
2666,908,Mystery Clock Cinema
13155,10531,Silver Screen Partners II
13155,15395,Oz Productions Ltd.
42807,306,Twentieth Century Fox Film Corporation
42807,11510,Detour Filmproduction
28355,838,Paramount Vantage
28355,10039,Anonymous Content
28355,11581,Misher Films
28355,11582,Case 39 Productions
8080,4,Paramount Pictures
8080,44,Cruise/Wagner Productions
8080,126,Lakeshore Entertainment
8080,763,Intermedia Films
56288,7405,Dimension Films
303858,559,TriStar Pictures
303858,3045,Sony Pictures Releasing
303858,22695,Smokehouse Pictures
303858,34034,LStar Capital
303858,54454,Allegiance Theater
1613,246,Film Council
1613,803,Alliance Atlantis Communications
1613,1218,The Film Consortium
1613,1268,Focus Films
1613,1269,Momentum Films
1613,1270,National Lottery
1613,8582,Canadian Film or Video Production Tax Credit (CPTC)
1613,18620,Artists Production Group (APG)
1613,52619,Fifty First Films
16617,251,Avenue Pictures Productions
16617,433,Weed Road Pictures
16617,763,Intermedia Films
16617,4588,Egmond Film & Television
16617,7405,Dimension Films
16617,19507,Outlaw Productions (I)
16617,19508,Mindhunters (UK) Limited
16617,19509,Mindhunters Productie BV
16617,19510,Tonna Oy
16617,19511,Outlaw Victoria Productions Inc.
8944,846,2929 Productions
8944,4700,Linson Entertainment
8944,8769,Art Linson Productions
8944,11391,Tribeca Productions
14560,5,Columbia Pictures
14560,2608,Happy Madison Productions
14560,7295,Relativity Media
14560,46222,Hey Eddie
10330,2,Walt Disney Pictures
10330,3538,Gunn Films
10330,93528,Casual Friday Productions
6957,33,Universal Pictures
6957,10105,Apatow Productions
1934,14,Miramax Films
1934,33,Universal Pictures
1934,348,Bedford Falls Productions
169917,215,Double Feature Films
169917,216,Jersey Films
169917,8532,1984 Private Defense Contractors
169917,10246,Cross Creek Pictures
169917,11448,Exclusive Media Group
169917,39043,Traveling Picture Show Company (TPSC)
169917,40106,Free State Pictures
169917,40107,Da Vinci Media Ventures
951,23,Imagine Entertainment
951,33,Universal Pictures
10189,5,Columbia Pictures
10189,10105,Apatow Productions
9454,306,Twentieth Century Fox Film Corporation
2055,335,Tig Productions
2055,9195,Touchstone Pictures
2055,10157,Beacon Pictures
2055,18619,Cobalt Media Group
1551,441,Columbia Pictures Corporation
1551,5738,Stonebridge Entertainment
5902,60,United Artists
5902,11503,Joseph E. Levine Productions
11460,27,DreamWorks SKG
11460,1600,Craven-Maddalena Films
11460,6363,BenderSpink
9358,12,New Line Cinema
9358,3169,Zide-Perry Productions
134,33,Universal Pictures
134,2092,Mike Zoss Productions
134,5870,Studio Canal
134,9195,Touchstone Pictures
134,10163,Working Title Films
22894,2266,Bold Films
134374,4,Paramount Pictures
134374,2609,De Line Pictures
15028,4,Paramount Pictures
15028,2348,Nickelodeon Movies
15028,11533,Valhalla Motion Pictures
7445,1632,Lionsgate
7445,7295,Relativity Media
7445,11369,Sighvatsson Films
7445,11370,Michael De Luca Productions
7445,11371,Palomar Pictures (II)
17047,368,Splendid Pictures
17047,4000,Maverick Films
17047,8411,Metro-Goldwyn-Mayer (MGM)
17047,8807,Dylan Sellers Productions
17047,12027,Madacy Entertainment
62838,12,New Line Cinema
2057,8411,Metro-Goldwyn-Mayer (MGM)
70436,7295,Relativity Media
16784,306,Twentieth Century Fox Film Corporation
16784,763,Intermedia Films
16784,19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG
16784,89720,Mooseport Productions
8011,2662,Trans-Film
8011,22240,Initial Groupe
8011,25129,Lumière Pictures
8011,30655,Fallingcloud
36355,33,Universal Pictures
36355,27128,The Bubble Factory
36355,38181,American Films
238615,1205,Endgame Entertainment
238615,11092,Ram Bergman Productions
1985,264,Studio Babelsberg
1985,1171,Epsilon Motion Pictures
1985,2452,UK Film Council
1985,7419,Scion Films
1985,10146,Focus Features
1985,33680,Blue Sky Films
1985,36615,Potboiler Productions
615,152,Icon Productions
615,306,Twentieth Century Fox Film Corporation
788,306,Twentieth Century Fox Film Corporation
788,10230,Blue Wolf
380,60,United Artists
380,206,Star Partners II Ltd.
13223,79,Village Roadshow Pictures
13223,171,Malpaso Productions
13223,975,Gerber Pictures
13223,6194,Warner Bros.
13223,10138,Double Nickel Entertainment
13223,27351,Matten Productions
13223,27352,WV Films IV
10523,525,Ixtlan Productions
10523,2726,Emperor Motion Pictures
10523,2727,Global Entertainment Group
8681,306,Twentieth Century Fox Film Corporation
8681,1115,M6 Films
8681,5358,Canal+
8681,6586,TPS Star
8681,6877,Grive Productions
8681,6896,EuropaCorp
8681,11261,M6
8681,11845,Wintergreen Productions
8681,23614,All Pictures Media
239571,7295,Relativity Media
619,335,Tig Productions
619,6194,Warner Bros.
619,13040,Kasdan Pictures
424,33,Universal Pictures
424,56,Amblin Entertainment
50014,27,DreamWorks SKG
50014,436,1492 Pictures
50014,2030,Participant Productions
50014,6736,Imagenation Abu Dhabi FZ
50014,7294,Reliance Entertainment
50014,9195,Touchstone Pictures
162903,27,DreamWorks SKG
162903,6735,Participant Media
162903,7294,Reliance Entertainment
162903,9195,Touchstone Pictures
162903,10039,Anonymous Content
6466,12,New Line Cinema
6466,371,Cecchi Gori Group Tiger Cinematografica
6466,1565,Avery Pix
6466,17611,Sean S. Cunningham Films
6466,21783,Crystal Lake Entertainment
6466,50102,WTC Productions
6466,53063,Yannix Technology Corporation
12589,2348,Nickelodeon Movies
12589,4285,Universal Cartoon Studios
12589,24955,Paramount Animation
7191,4,Paramount Pictures
7191,11461,Bad Robot
1497,12,New Line Cinema
1497,2521,Golden Harvest Company
117,4,Paramount Pictures
6977,14,Miramax Films
6977,258,Scott Rudin Productions
6977,838,Paramount Vantage
6977,2092,Mike Zoss Productions
168530,33,Universal Pictures
168530,1309,Rainforest Films
168530,2780,Cube Vision
168530,7295,Relativity Media
634,14,Miramax Films
634,33,Universal Pictures
634,5870,Studio Canal
634,10163,Working Title Films
634,11358,Little Bird
392,14,Miramax Films
392,903,David Brown Productions
392,65781,Fat Free
10327,2308,Type A Films
10327,2527,Marc Platt Productions
10327,8411,Metro-Goldwyn-Mayer (MGM)
88042,306,Twentieth Century Fox Film Corporation
88042,444,Dune Entertainment
88042,6332,Dune Entertainment III
88042,7076,Chernin Entertainment
88042,10221,Walden Media
88042,48638,Face Productions
41630,817,Katalyst Films
41630,2364,The Montecito Picture Company
41630,8873,Handsomecharlie Films
11969,915,Hollywood Pictures
11969,1504,Cinergi Pictures Entertainment
2085,1885,Silver Pictures
2085,6194,Warner Bros.
794,306,Twentieth Century Fox Film Corporation
794,2767,Mace Neufeld Productions
9286,12,New Line Cinema
9286,3169,Zide-Perry Productions
9286,12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
9286,48772,Hard Eight Pictures
9286,48785,Matinee Pictures
9286,48788,Practical Pictures
77877,79,Village Roadshow Pictures
77877,813,DiNovi Pictures
77877,6194,Warner Bros.
77877,8057,Langley Park Production
1265,10221,Walden Media
1265,23890,Hal Lieberman Company
1265,60611,Lauren Levine Productions Inc.
866,14,Miramax Films
866,560,Film Colony
75174,1645,Scott Free Productions
75174,8532,1984 Private Defense Contractors
75174,10285,LD Entertainment
75174,10427,Open Road Films
75174,11278,Inferno Distribution
75174,12234,Chambara Pictures
11096,306,Twentieth Century Fox Film Corporation
11096,711,Fox 2000 Pictures
11096,1894,Josephson Entertainment
11096,73955,MBC Beteiligungs Filmproduktion
8699,10105,Apatow Productions
769,8880,Winkler Films
10923,368,Splendid Pictures
10923,4000,Maverick Films
10923,8411,Metro-Goldwyn-Mayer (MGM)
10923,8807,Dylan Sellers Productions
10923,12027,Madacy Entertainment
11283,33,Universal Pictures
11283,1973,Three Strange Angels
11283,5870,Studio Canal
11283,8411,Metro-Goldwyn-Mayer (MGM)
11283,10163,Working Title Films
11283,76721,Nanny McPhee Productions
111,33,Universal Pictures
746,5,Columbia Pictures
746,469,Hemdale Film Corporation
746,470,Recorded Pictures Company
746,472,Soprofilms
746,473,TAO Film
746,474,Yanco
77866,33,Universal Pictures
77866,694,StudioCanal
77866,7295,Relativity Media
77866,8536,Leverage Management
77866,8537,Closest to the Hole Productions
77866,8538,Farraday Films
77866,8539,Leverage Entertainment
77866,10163,Working Title Films
77866,10970,Blueeyes Productions
7345,14,Miramax Films
7345,178,Ghoulardi Film Company
7345,838,Paramount Vantage
12277,33,Universal Pictures
9779,813,DiNovi Pictures
9779,1088,Alcon Entertainment
9779,10067,Alloy Entertainment
2140,306,Twentieth Century Fox Film Corporation
2140,972,Current Entertainment
2140,973,Immortal Entertainment
2140,5358,Canal+
2140,6896,EuropaCorp
2140,73954,Quality Growth International Ltd.
12620,5,Columbia Pictures
12620,2608,Happy Madison Productions
12620,7295,Relativity Media
12620,15636,Alta Loma Entertainment
14177,8411,Metro-Goldwyn-Mayer (MGM)
198185,2,Walt Disney Pictures
227156,308,The Weinstein Company
227156,10221,Walden Media
227156,17145,Tonik Productions
227156,53464,Asis Productions
11351,60,United Artists
11351,70,American Zoetrope
11351,738,Myriad Pictures
11351,53348,Jeepers Creepers II
10030,1632,Lionsgate
10030,4194,Karz Entertainment
10623,1885,Silver Pictures
10623,6194,Warner Bros.
590,4,Paramount Pictures
590,14,Miramax Films
590,258,Scott Rudin Productions
9655,27,DreamWorks SKG
9655,126,Lakeshore Entertainment
1268,686,Tiger Aspect Productions
1268,10163,Working Title Films
11237,3287,Screen Gems
11237,3803,Middle Fork Productions
190955,856,Wild Bunch
190955,2490,LGM Productions
190955,2612,Les Productions du Trésor
190955,2908,Mars Distribution
190955,5358,Canal+
190955,7454,France Télévision
190955,9015,Worldview Entertainment
190955,10611,Ciné+
190955,11261,M6
190955,16804,France 3 Cinema
190955,19690,Caneo Films
190955,32242,Grisbi Productions
190955,33928,France 4
190955,34774,W9
190955,34780,Chi-Fou-Mi Productions
190955,34782,Treasure Company
5123,6194,Warner Bros.
5123,7036,CJ Entertainment
5123,30131,Southpaw Entertainment
4518,181,Channel Four Films
4518,1382,PolyGram Filmed Entertainment
4518,10163,Working Title Films
11932,33,Universal Pictures
11932,5550,Midwinter Productions Inc.
11165,306,Twentieth Century Fox Film Corporation
6116,441,Columbia Pictures Corporation
57431,306,Twentieth Century Fox Film Corporation
57431,11370,Michael De Luca Productions
57431,20848,Rough House Pictures
278,97,Castle Rock Entertainment
9290,11600,Bungalow Productions
9290,11601,Silver Lion Films
9290,11602,Vision View Entertainment
11543,2090,Motion Picture Corporation of America
11543,8411,Metro-Goldwyn-Mayer (MGM)
284536,4,Paramount Pictures
284536,8537,Closest to the Hole Productions
284536,8539,Leverage Entertainment
284536,12252,Chartoff-Winkler Productions
152737,16280,Jean Doumanian Productions
152737,22695,Smokehouse Pictures
13374,2,Walt Disney Pictures
13374,19925,Bridget Johnson Films
13374,19926,Skate Away Productions
8976,2976,Mile High Productions
8976,2977,Kevin Messick Productions
8976,9195,Touchstone Pictures
8976,10157,Beacon Pictures
319888,264,Studio Babelsberg
319888,306,Twentieth Century Fox Film Corporation
319888,5374,Marv Films
319888,73620,Saville Productions
9469,4319,40 Acres & A Mule Filmworks
9469,9195,Touchstone Pictures
1909,12,New Line Cinema
1909,70,American Zoetrope
22971,3287,Screen Gems
34813,429,DC Comics
34813,433,Weed Road Pictures
34813,1786,Dark Castle Entertainment
34813,6194,Warner Bros.
34813,9993,DC Entertainment
46261,14,Miramax Films
46261,2605,Gran Via Productions
46261,7263,FilmDistrict
46261,11627,Necropia
46261,11628,Tequila Gang
10431,748,Mosaic Media Group
10431,972,Current Entertainment
10431,1632,Lionsgate
10431,12138,Fierce Entertainment
10431,12200,Province of British Columbia Production Services Tax Credit
10431,23956,Rogue Films
8051,5,Columbia Pictures
8051,12,New Line Cinema
8051,178,Ghoulardi Film Company
9352,27,DreamWorks SKG
9352,2364,The Montecito Picture Company
9352,53012,Blue Sea Productions
15487,2,Walt Disney Pictures
22825,2531,Media Rights Capital
22825,2723,Lin Pictures
22825,6194,Warner Bros.
22825,12622,Darko Entertainment
22825,14718,Radar Pictures
1831,4,Paramount Pictures
1831,126,Lakeshore Entertainment
43931,7295,Relativity Media
43931,8853,Rogue
10591,508,Regency Enterprises
10591,1171,Epsilon Motion Pictures
10591,10104,New Regency Pictures
10591,49241,Daybreak
10861,5,Columbia Pictures
276907,10163,Working Title Films
276907,10246,Cross Creek Pictures
276907,20664,Anton Capital Entertainment (ACE)
65055,7215,Incentive Filmed Entertainment
10397,4,Paramount Pictures
10397,33,Universal Pictures
200505,491,Summit Entertainment
200505,1632,Lionsgate
60309,316,Wildwood Enterprises
60309,7486,American Film Company
9787,5,Columbia Pictures
9787,559,TriStar Pictures
293646,1088,Alcon Entertainment
293646,11317,Phoenix Pictures
293646,24459,Fabula
293646,60255,Half Circle
6978,306,Twentieth Century Fox Film Corporation
6978,965,TAFT Entertainment Pictures
59440,1001,Solaris Film
59440,1632,Lionsgate
59440,6573,Mimran Schur Pictures
59440,12425,Filmtribe
1770,360,Geffen Pictures
1770,6194,Warner Bros.
8988,4,Paramount Pictures
8988,258,Scott Rudin Productions
8988,746,MTV Films
8988,2546,Peirce Pictures
15992,4,Paramount Pictures
15992,158,Spyglass Entertainment
15992,9195,Touchstone Pictures
17707,306,Twentieth Century Fox Film Corporation
17707,711,Fox 2000 Pictures
17707,3334,Adam Fields Productions
17707,81140,Two Girls Productions
77883,768,Ghost House Pictures
77883,22637,North Box Productions
40001,559,TriStar Pictures
64639,2108,Battleplan Productions
9903,14,Miramax Films
9903,1557,The Mark Gordon Company
9903,2448,Yari Film Group
9903,12260,Bob Yari Productions
20766,846,2929 Productions
20766,7405,Dimension Films
20766,8073,Nick Wechsler Productions
20766,13649,Chockstone Pictures
24264,441,Columbia Pictures Corporation
24264,7585,Delphi II Productions
24264,35061,Colgems Productions Ltd.
9067,2231,Trilogy Entertainment Group
8338,164,Rhombus Media
8338,345,O2 Filmes
8338,806,Téléfilm Canada
8338,2439,Bee Vine Pictures
8338,2514,Alliance Films
8338,3033,Asmik Ace Entertainment
8338,3656,GAGA
8338,4887,Fox Filmes do Brasil
8338,11547,Ancine
8338,11548,BNDES
8338,11549,Cinema Investment
8338,11550,Corus Entertainment
8338,11551,Movie Central Network
168705,15127,Boll KG
72113,856,Wild Bunch
72113,2066,Zanagar Films
72113,5358,Canal+
72113,5755,Constantin Film Produktion
72113,6301,CinéCinéma
72113,8531,Versátil Cinema
72113,8997,SBS Productions
72113,11240,Polski Instytut Sztuki Filmowej
